2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:29:09,679 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:29:09,681 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:29:46,354 [ERROR] FeatureManager: 生成產業 金融業 特徵時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,354 [ERROR] FeatureManager: 處理產業 金融業 時發生錯誤: 缺少必要欄位: 開盤價, 最高價, 最低價, 收盤價, 成交股數
2025-02-11 13:29:46,356 [INFO] FeatureManager: 產業處理報告已生成: D:\Min\Python\Project\FA_Data\meta_data\industry_feature_generation_report.txt
2025-02-11 13:29:46,356 [ERROR] FeatureGeneration: 特徵生成失敗
2025-02-11 13:29:46,356 [INFO] FeatureGeneration: 特徵生成流程結束，總執行時間: 0:00:36.676520
2025-02-11 13:29:46,357 [INFO] FeatureGeneration: 最終記憶體使用: 94.22 MB
2025-02-11 13:29:46,357 [INFO] FeatureGeneration: 特徵生成流程結束
2025-02-11 13:30:40,491 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:30:40,491 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:30:40,491 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:30:40,491 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:30:40,554 [INFO] FeatureGeneration: 開始生成特徵...
2025-02-11 13:31:23,037 [ERROR] FeatureGeneration: 特徵生成失敗
2025-02-11 13:31:23,037 [INFO] FeatureGeneration: 特徵生成流程結束
2025-02-11 13:41:35,453 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:41:35,455 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:41:35,455 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:41:35,455 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:41:35,535 [INFO] FeatureGeneration: 開始生成特徵...
2025-02-11 13:42:18,201 [ERROR] FeatureGeneration: 特徵生成失敗
2025-02-11 13:42:18,202 [INFO] FeatureGeneration: 特徵生成流程結束
2025-02-11 13:43:00,595 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:43:00,595 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:43:00,595 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:43:00,595 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:43:00,652 [INFO] FeatureGeneration: 開始生成特徵...
2025-02-11 13:43:37,200 [INFO] FeatureGeneration: 特徵生成完成
2025-02-11 13:43:37,200 [INFO] FeatureGeneration: 開始驗證特徵...
2025-02-11 13:43:37,237 [WARNING] FeatureGeneration: 特徵驗證發現問題
2025-02-11 13:43:37,238 [INFO] FeatureGeneration: 特徵生成流程結束
2025-02-11 13:46:14,167 [INFO] FeatureGeneration: 開始特徵生成流程...
2025-02-11 13:46:14,167 [INFO] FeatureGeneration: 處理時間範圍: 2024-11-13 到 2025-02-11
2025-02-11 13:46:14,167 [INFO] FeatureGeneration: 處理股票數量: 5
2025-02-11 13:46:14,168 [INFO] FeatureGeneration: 初始化特徵管理器...
2025-02-11 13:46:14,231 [INFO] FeatureGeneration: 開始生成特徵...
2025-02-11 13:47:03,671 [INFO] FeatureGeneration: 特徵生成完成
2025-02-11 13:47:03,672 [INFO] FeatureGeneration: 開始驗證特徵...
2025-02-11 13:47:03,689 [WARNING] FeatureGeneration: 特徵驗證發現問題
2025-02-11 13:47:03,689 [INFO] FeatureGeneration: 特徵生成流程結束
